"ID","Idade","Renda","Regiao","Genero","seguro auto","seguro vida Emp","seguro vida PF","Seguro Residencial","Investimento Fundos_cambiais","Investimento Fundos_commodities","Investimento LCI","Investimento LCA","Investimento Poupanca","Investimento Fundos Multimercado","Investimento Tesouro Direto","Financiamento Casa","Financiamento Carro","Emprestimo _pessoal","Emprestimo _consignado","Emprestimo _limite_especial","Emprestimo _educacao","Emprestimo _viagem","Investimento CDB","Investimento Fundos","$A-20 campos-1","$AC-20 campos-1","$A-Rule_ID-1","$A-20 campos-2","$AC-20 campos-2","$A-Rule_ID-2","$A-20 campos-3","$AC-20 campos-3","$A-Rule_ID-3"
"2412.00","33.934","6447.378","N","1.00","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1",,,,,,,,,
"2412.00","33.934","6447.378","N","1.00","1","0","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","1","0","Investimento Poupanca","0.946621","126",,,,,,
"2413.00","34.179","7669.474","SE","1.00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0",,,,,,,,,
"2415.00","22.856","7957.599","SE","0.00","0","1","0","1","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","seguro vida PF","0.889935","34","seguro auto","0.887013","50",,,
"2424.00","28.222","8851.68","S","1.00","1","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0",,,,,,,,,
"2452.00","30.108","7998.131","NE","1.00","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","Seguro Residencial","0.969922","33","seguro auto","0.960714","75",,,
"2454.00","31.804","6487.203","SE","1.00","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0",,,,,,,,,
"2459.00","28.175","7250.778","N","1.00","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"2477.00","69.446","7714.111","NE","0.00","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","Investimento CDB","0.879625","23","Emprestimo _educacao","0.801184","8",,,
"2496.00","49.796","7761.929","SE","0.00","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"2525.00","32.802","6529.289","SE","1.00","0","0","0","1","1","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0","Investimento Fundos_commodities","0.929554","97","Investimento LCI","0.925151","90",,,
"2527.00","38.741","6449.811","SE","1.00","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","Seguro Residencial","0.811143","22",,,,,,
"2530.00","28.66","7966.117","SE","1.00","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","Emprestimo _pessoal","0.850508","19","Emprestimo _consignado","0.83672","17",,,
"2533.00","46.689","6767.314","SE","1.00","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Investimento LCI","0.960196","82","Investimento Poupanca","0.920938","95",,,
"2541.00","35.367","7055.38","SE","1.00","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","Investimento Fundos_commodities","0.928339","84","Investimento Fundos_cambiais","0.912595","89",,,
"2558.00","32.26","7933.481","NE","0.00","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","Investimento Fundos","0.956419","6","Investimento CDB","0.953475","9","Seguro Residencial","0.871907","4"
"2584.00","29.889","7302.725","SE","0.00","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0",,,,,,,,,
"2594.00","34.648","7308.458","SE","0.00","1","1","1","1","0","0","0","0","1","0","0","1","1","1","1","1","0","0","1","0",,,,,,,,,
"2599.00","41.119","8380.441","CO","0.00","0","0","1","0","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","Seguro Residencial","0.882474","35","seguro vida Emp","0.828179","37","seguro auto","0.826804","30"
"2650.00","25.493","7697.757","SE","0.00","1","1","1","1","0","0","0","0","1","0","0","0","0","1","1","1","1","1","1","1",,,,,,,,,
"2667.00","26.735","7974.263","S","0.00","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0",,,,,,,,,
"2673.00","48.735","7736.359","SE","1.00","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"2685.00","22.067","6783.485","SE","1.00","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","1","Investimento CDB","0.803087","54",,,,,,
"2690.00","44.544","6508.767","SE","1.00","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"2699.00","33.21","5455.523","CO","1.00","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"2704.00","40.749","8797.114","SE","0.00","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"2712.00","19.054","7774.481","SE","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"2717.00","47.653","7434.305","CO","0.00","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"2723.00","41.412","7722.858","SE","1.00","1","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0",,,,,,,,,
"2725.00","44.427","9002.212","S","0.00","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","Investimento CDB","0.834699","2","Investimento Fundos","0.803279","1",,,
"2725.00","36.789","7388.73","CO","0.00","1","1","1","1","0","0","0","0","1","0","0","1","1","1","1","1","0","0","0","0",,,,,,,,,
"2725.00","36.789","7388.73","CO","0.00","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","Investimento CDB","0.834699","2","Investimento Fundos","0.803279","1",,,
"2725.00","36.789","7388.73","CO","0.00","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","Investimento CDB","0.834699","2","Investimento Fundos","0.803279","1",,,
"2725.00","44.427","9002.212","S","0.00","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","0","0","0",,,,,,,,,
"2725.00","44.427","9002.212","S","0.00","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","0","0","0",,,,,,,,,
"2725.00","44.427","9002.212","S","0.00","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","Investimento CDB","0.834699","2","Investimento Fundos","0.803279","1",,,
"2725.00","36.789","7388.73","CO","0.00","1","1","1","1","0","0","0","0","1","0","0","1","1","1","1","1","0","0","0","0",,,,,,,,,
"2727.00","34.346","7909.827","N","1.00","0","1","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0","seguro vida PF","0.894459","79","seguro auto","0.891161","103",,,
"2747.00","57.218","8784.95","NE","0.00","1","1","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0",,,,,,,,,
"2751.00","23.646","6405.405","S","1.00","1","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","1","1","Investimento LCI","0.960905","134","Investimento LCA","0.840717","98",,,
"2763.00","48.621","8644.16","SE","0.00","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","1","0","0","Investimento Fundos","0.956419","6","Investimento CDB","0.953475","9",,,
"2769.00","41.158","5991.072","SE","1.00","1","1","1","1","0","0","1","0","1","0","0","1","1","1","1","1","1","0","1","0","Investimento Fundos","0.900164","12","Emprestimo _viagem","0.883252","10","Investimento Fundos_commodities","0.831425","116"
"2777.00","55.565","6896.806","CO","1.00","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Investimento Fundos_cambiais","0.866924","51",,,,,,
"2795.00","53.057","7997.019","S","0.00","1","1","1","1","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","Investimento Fundos_commodities","0.929554","97","Investimento LCI","0.925151","90",,,
"2797.00","24.339","54466.00","SE","0.00","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","Seguro Residencial","0.9496","49","seguro vida PF","0.942301","29",,,
"2799.00","32.566","8339.815","N","1.00","0","1","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","Seguro Residencial","0.969922","33","seguro auto","0.959306","28","Investimento LCI","0.866924","53"
"2806.00","33.606","7204.876","NE","1.00","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"2821.00","34.268","8139.373","SE","1.00","1","1","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"2823.00","35.229","8384.078","N","1.00","0","1","0","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","Investimento LCI","0.866924","53",,,,,,
"2829.00","20.128","7464.753","SE","1.00","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","Investimento Fundos_commodities","0.887491","52",,,,,,
"2843.00","39.295","8284.736","SE","1.00","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"2852.00","43.182","7370.234","S","1.00","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1",,,,,,,,,
"2875.00","30.002","6446.969","CO","1.00","1","1","1","1","1","1","1","1","1","1","0","0","1","0","0","1","0","0","1","1","Emprestimo _pessoal","0.850508","19","Emprestimo _consignado","0.83672","17",,,
"2880.00","34.101","6431.448","SE","0.00","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","seguro vida PF","0.950225","26","seguro vida Emp","0.944348","48",,,
"2881.00","30.187","5737.53","S","0.00","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"2890.00","18.661","8431.78","NE","0.00","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"2899.00","43.656","6348.944","NE","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"2900.00","51.043","6337.539","SE","0.00","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"2905.00","40.542","7054.142","SE","1.00","0","1","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","Investimento Fundos_commodities","0.928339","84","Investimento Fundos_cambiais","0.912595","89",,,
"2907.00","38.486","5690.776","SE","1.00","0","1","0","0","1","1","1","0","1","0","0","0","1","0","0","0","1","1","1","1","Investimento LCA","0.882011","130",,,,,,
"2933.00","39.951","7422.049","SE","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"2942.00","23.462","8045.269","SE","0.00","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0",,,,,,,,,
"2950.00","47.059","7018.885","SE","1.00","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"2952.00","24.442","7779.073","CO","0.00","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"2986.00","44.397","7670.439","CO","1.00","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"2989.00","28.489","8590.009","S","1.00","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1",,,,,,,,,
"2999.00","37.184","7752.321","SE","0.00","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",,,,,,,,,
"3010.00","33.089","8468.681","SE","1.00","1","1","1","1","0","0","0","0","0","1","1","0","0","1","1","1","1","1","1","1",,,,,,,,,
"3015.00","27.464","7315.568","CO","0.00","0","0","0","0","1","0","1","1","1","0","0","0","0","1","1","1","1","1","1","1","Investimento Fundos_commodities","0.991672","128",,,,,,
"3049.00","45.849","8178.714","S","1.00","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"3058.00","60.108","7312.675","NE","0.00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"3059.00","32.767","8755.007","S","1.00","0","0","0","0","1","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","Investimento LCI","0.986975","129",,,,,,
"3061.00","27.905","8279.218","CO","0.00","0","1","1","1","0","0","0","0","0","0","0","1","1","1","1","1","0","0","1","0","seguro auto","0.987231","69",,,,,,
"3085.00","30.154","7227.446","S","0.00","1","1","1","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0",,,,,,,,,
"3090.00","24.201","6780.328","SE","1.00","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"3122.00","34.333","8219.888","S","1.00","0","0","0","0","0","1","1","0","0","0","1","0","0","1","1","1","1","1","1","1","Investimento Fundos_cambiais","0.956314","132","Investimento Poupanca","0.853418","64",,,
"3123.00","48.93","6799.625","NE","0.00","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0",,,,,,,,,
"3128.00","33.749","9030.433","SE","0.00","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","Emprestimo _educacao","0.887269","58","Investimento Fundos_commodities","0.861494","99","Investimento LCI","0.856418","93"
"3151.00","29.902","7816.169","S","0.00","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",,,,,,,,,
"3160.00","34.142","7254.294","NE","1.00","1","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"3185.00","21.348","6876.852","SE","1.00","1","1","1","1","0","0","0","0","1","0","1","0","0","1","1","1","1","1","1","1",,,,,,,,,
"3186.00","49.196","7336.593","S","0.00","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","Investimento Fundos_commodities","0.853232","114","Investimento Fundos_cambiais","0.840419","119",,,
"3193.00","22.436","8198.325","S","1.00","0","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0","1","1","1","1",,,,,,,,,
"3199.00","40.80","7193.709","SE","1.00","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","Seguro Residencial","0.871907","4","seguro vida Emp","0.822707","5","seguro auto","0.813974","3"
"3200.00","30.952","7116.12","CO","0.00","1","1","1","1","0","0","0","0","0","0","0","1","1","1","1","1","0","0","1","0",,,,,,,,,
"3216.00","56.37","7679.964","SE","1.00","1","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"3237.00","56.527","8328.762","SE","1.00","0","0","0","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","1","0","Investimento Fundos_cambiais","0.949838","80","Investimento Poupanca","0.92233","83","Emprestimo _pessoal","0.850508","19"
"3256.00","39.21","6273.503","CO","0.00","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","Emprestimo _educacao","0.887269","58",,,,,,
"3257.00","56.387","6404.004","NE","0.00","1","1","1","1","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","Investimento LCI","0.944046","63","Investimento Poupanca","0.855811","66","Investimento LCA","0.805595","60"
"3262.00","35.602","7507.935","NE","1.00","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","Emprestimo _pessoal","0.822238","18","Emprestimo _limite_especial","0.816572","16",,,
"3270.00","26.524","7098.839","N","0.00","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0",,,,,,,,,
"3288.00","49.40","8552.351","CO","0.00","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"3302.00","32.653","7387.193","NE","0.00","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"3311.00","55.426","8837.999","CO","1.00","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","1","0",,,,,,,,,
"3317.00","28.951","9189.843","S","1.00","1","1","1","1","0","0","0","0","1","0","1","0","1","1","1","1","1","1","1","1",,,,,,,,,
"3323.00","46.948","6499.035","CO","0.00","0","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","Seguro Residencial","0.882474","35","seguro vida Emp","0.828179","37","seguro auto","0.826804","30"
"3326.00","42.814","7855.615","NE","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"3327.00","29.787","7460.802","SE","1.00","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Seguro Residencial","0.871907","4","seguro vida Emp","0.822707","5","seguro auto","0.813974","3"
"3329.00","44.832","5632.308","SE","0.00","1","0","0","1","0","0","0","0","1","0","1","1","0","1","0","0","0","0","1","0","seguro vida PF","0.953814","73","seguro vida Emp","0.945416","101",,,
"3339.00","30.151","7209.837","SE","0.00","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","Investimento Fundos_commodities","0.819101","124","Investimento LCI","0.810674","120",,,
"3377.00","32.197","7923.668","SE","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",,,,,,,,,
"3384.00","48.296","9070.776","SE","1.00","0","1","0","1","0","0","0","1","1","0","0","0","0","1","1","1","1","1","1","1","seguro vida PF","0.894459","79","seguro auto","0.891161","103",,,
"3391.00","47.077","7298.559","SE","1.00","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"3396.00","35.104","8510.661","SE","1.00","0","0","0","1","1","1","1","0","0","0","0","0","1","0","0","0","1","1","1","1",,,,,,,,,
"3405.00","35.106","7357.066","NE","1.00","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","0",,,,,,,,,
"3416.00","39.852","7082.27","CO","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","Investimento CDB","0.834699","2","Investimento Fundos","0.803279","1",,,
"3422.00","42.835","8522.927","S","1.00","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0",,,,,,,,,
"3435.00","18.403","8255.708","SE","0.00","1","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0",,,,,,,,,
"3476.00","60.177","8918.171","SE","1.00","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","1","0","0","1","0",,,,,,,,,
"3479.00","44.953","8559.715","SE","1.00","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","Seguro Residencial","0.871907","4","seguro vida Emp","0.822707","5","seguro auto","0.813974","3"
"3499.00","27.615","7648.459","SE","1.00","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0",,,,,,,,,
"3522.00","27.064","8581.761","NE","0.00","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","0","1","0",,,,,,,,,
"3526.00","35.834","7319.82","SE","0.00","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","Investimento Fundos_commodities","0.831425","116","Investimento Fundos_cambiais","0.820611","121",,,
"3531.00","47.65","7112.793","CO","1.00","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",,,,,,,,,
"3534.00","28.345","6222.496","SE","1.00","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
